file_size,total_time_taken,average_time_taken
208,7.371935129165649,0.03544199581329639
209,7.456883668899536,0.03567886922918438
210,7.443595886230469,0.035445694696335565
211,7.502388000488281,0.03555634123454162
212,7.507724285125732,0.03541379379776289
213,7.475464582443237,0.03509607785184619
214,7.5944740772247314,0.03548819662254547
215,7.580249071121216,0.03525697242381961
216,7.63149881362915,0.035331013026060884
217,7.646357536315918,0.035236670674266904
218,7.699506998062134,0.03531883944065199
219,7.761874675750732,0.03544235011758325
220,7.879228591918945,0.035814675417813385
221,7.8652873039245605,0.035589535311875836
222,7.8236284255981445,0.03524156948467633
223,7.923151731491089,0.03552982839233672
224,7.86736536026001,0.03512216678687504
225,7.916911363601685,0.0351862727271186
226,8.07753300666809,0.035741296489681815
227,7.926458120346069,0.03491831771077564
228,8.06107473373413,0.035355590937430396
229,8.08535885810852,0.03530724392187127
230,8.072985172271729,0.03509993553161621
231,8.140237808227539,0.035239124710941726
232,8.157692193984985,0.035162466353383555
233,8.198724269866943,0.03518765781058774
234,8.2447829246521,0.03523411506261581
235,8.392000198364258,0.035710639141975566
236,8.369184970855713,0.035462648181592005
237,8.410927057266235,0.035489143701545295
238,8.272341012954712,0.03475773534854921
239,8.443453311920166,0.03532825653523082
240,8.467384815216064,0.03528077006340027
241,8.488263607025146,0.03522101081753173
242,8.563951253890991,0.0353882283218636
243,8.695947170257568,0.03578579082410522
244,8.727758646011353,0.03576950264758751
245,8.67976999282837,0.035427632623789264
246,8.576992273330688,0.03486582224931174
247,8.75492548942566,0.03544504246731036
248,8.814292669296265,0.03554150269877526
249,8.72694730758667,0.035047981154966545
250,8.941888809204102,0.035767555236816406
251,8.847055673599243,0.035247233759359536
252,8.944316625595093,0.03549331994283767
253,8.86663007736206,0.03504596868522553
254,8.871646165847778,0.034927740810424324
255,9.053526163101196,0.0355040241690243
256,9.058676958084106,0.03538545686751604
257,9.128395080566406,0.03551904700609496
258,9.149821996688843,0.035464426343755205
259,9.18732500076294,0.03547229730024301
260,9.588152647018433,0.03687751018084012
261,9.253061532974243,0.03545234303821549
262,9.487837314605713,0.03621311952139585
263,9.230138540267944,0.03509558380330017
264,9.586615085601807,0.036312935930309875
265,9.425888538360596,0.0355693907107947
266,9.37985634803772,0.035262617849765865
267,9.467950820922852,0.03546048996600319
268,9.403193950653076,0.03508654459198909
269,9.475295305252075,0.03522414611617872
270,9.590086221694946,0.03551883785812943
271,9.568254232406616,0.03530721118969231
272,9.541526794433594,0.0350791426265941
273,9.709245681762695,0.03556500249729925
274,9.653139352798462,0.03523043559415497
275,9.671290397644043,0.03516832871870561
276,9.653798580169678,0.0349775310875713
277,9.796067953109741,0.03536486625671387
278,9.795462369918823,0.035235476150787134
279,9.846950769424438,0.03529373035635999
280,9.931756258010864,0.03547055806432452
281,9.979665517807007,0.0355148239067865
282,9.774947166442871,0.034662933214336424
283,10.04395580291748,0.035491009904302054
284,9.969494581222534,0.035103854159234275
285,10.00173306465149,0.035093800226847334
286,10.077656269073486,0.03523656038137583
287,10.037962675094604,0.034975479704162385
288,10.139207601547241,0.03520558194981681
289,10.282968282699585,0.03558120513044839
290,10.084221601486206,0.03477317793615933
291,10.15244197845459,0.034888116764448765
292,10.353018283843994,0.03545554206795888
293,10.34995698928833,0.03532408528767348
294,10.485679149627686,0.03566557533886968
295,10.526136636734009,0.03568181910757291
296,10.385764122009277,0.035087040952734044
297,10.43503189086914,0.035134787511343905
298,10.604239225387573,0.03558469538720662
299,10.719244003295898,0.035850314392293976
300,10.579670906066895,0.035265569686889646
301,10.617503881454468,0.03527409927393511
302,10.512423276901245,0.03480934859901075
303,10.825782537460327,0.035728655239142995
304,10.675472974777222,0.035116687417030334
305,10.715968370437622,0.03513432252602499
